date,com_count,sub_count,com_body_pos_count,com_body_very_pos_count,com_body_neg_count,com_body_very_neg_count,sub_body_pos_count,sub_body_very_pos_count,sub_body_neg_count,sub_body_very_neg_count,sub_title_pos_count,sub_title_very_pos_count,sub_title_neg_count,sub_title_very_neg_count,avg_clust_coef,avg_degree,num_edges,num_nodes,eth_open,eth_high,eth_low,eth_close,eth_volume,eth_market_cap,com_count_(-1),com_count_(-2),com_count_(-3),com_count_(-4),sub_count_(-1),sub_count_(-2),sub_count_(-3),sub_count_(-4),sub_count_(-5),com_body_pos_count_(-1),com_body_pos_count_(-2),com_body_pos_count_(-3),com_body_pos_count_(-4),com_body_pos_count_(-5),com_body_very_pos_count_(-1),com_body_very_pos_count_(-2),com_body_very_pos_count_(-3),com_body_very_pos_count_(-4),com_body_neg_count_(-1),com_body_neg_count_(-2),com_body_neg_count_(-3),com_body_neg_count_(-4),com_body_neg_count_(-5),com_body_neg_count_(-6),com_body_neg_count_(-7),com_body_neg_count_(-8),com_body_neg_count_(-9),sub_body_pos_count_(-1),sub_body_pos_count_(-2),sub_body_pos_count_(-3),sub_body_pos_count_(-4),sub_body_very_pos_count_(-1),sub_body_very_pos_count_(-2),sub_body_very_pos_count_(-3),sub_body_very_neg_count_(-1),sub_body_very_neg_count_(-2),sub_body_very_neg_count_(-3),sub_body_very_neg_count_(-4),sub_body_very_neg_count_(-5),sub_title_pos_count_(-1),sub_title_pos_count_(-2),sub_title_pos_count_(-3),sub_title_pos_count_(-4),sub_title_pos_count_(-5),sub_title_pos_count_(-6),sub_title_pos_count_(-7),sub_title_pos_count_(-8),sub_title_pos_count_(-9),sub_title_pos_count_(-10),sub_title_pos_count_(-11),sub_title_pos_count_(-12),sub_title_neg_count_(-1),sub_title_neg_count_(-2),sub_title_neg_count_(-3),sub_title_neg_count_(-4),sub_title_very_neg_count_(-1),sub_title_very_neg_count_(-2),sub_title_very_neg_count_(-3),sub_title_very_neg_count_(-4),sub_title_very_neg_count_(-5),sub_title_very_neg_count_(-6),sub_title_very_neg_count_(-7),sub_title_very_neg_count_(-8),sub_title_very_neg_count_(-9),sub_title_very_neg_count_(-10),avg_clust_coef_(-1),avg_clust_coef_(-2),avg_clust_coef_(-3),avg_clust_coef_(-4),avg_degree_(-1),avg_degree_(-2),avg_degree_(-3),avg_degree_(-4),avg_degree_(-5),avg_degree_(-6),avg_degree_(-7),num_edges_(-1),num_edges_(-2),num_edges_(-3),num_edges_(-4),num_nodes_(-1),num_nodes_(-2),num_nodes_(-3),eth_close_(-1),eth_close_(-2),eth_close_(-3),eth_close_(-4),eth_close_(-5),eth_close_(-6),eth_close_(-7),eth_close_(-8),eth_close_(-9),y
8/30/2015,2404.0,210.0,520.0,230.0,291.0,104.0,30.0,19.0,3.0,0.0,20.0,3.0,13.0,3.0,0.005955202,1.2572,1388.0,1104.0,1.18,1.37,1.17,1.32,1337650.0,86145904.0,2910.0,3340.0,3400.0,3367.0,237.0,250.0,270.0,272.0,383.0,628.0,831.0,800.0,860.0,1027.0,312.0,407.0,383.0,420.0,306.0,373.0,410.0,357.0,466.0,463.0,339.0,314.0,399.0,32.0,27.0,29.0,41.0,17.0,20.0,18.0,2.0,5.0,13.0,5.0,6.0,30.0,30.0,31.0,35.0,34.0,42.0,20.0,25.0,50.0,46.0,44.0,37.0,19.0,11.0,15.0,13.0,5.0,2.0,2.0,1.0,7.0,1.0,3.0,1.0,5.0,2.0,0.01236684,0.021586074,0.009650504,0.013379181,1.2283,1.3454,1.3787,1.3759,1.46,1.3974,1.2266,1808.0,1827.0,1944.0,1830.0,1472.0,1358.0,1410.0,1.18,1.19,1.15,1.16,1.14,1.23,1.35,1.38,1.4,1
8/31/2015,2448.0,249.0,607.0,267.0,262.0,109.0,24.0,17.0,6.0,3.0,26.0,6.0,17.0,0.0,0.003378214,1.2554,1406.0,1120.0,1.32,1.4,1.2,1.36,1447180.0,96251000.0,2404.0,2910.0,3340.0,3400.0,210.0,237.0,250.0,270.0,272.0,520.0,628.0,831.0,800.0,860.0,230.0,312.0,407.0,383.0,291.0,306.0,373.0,410.0,357.0,466.0,463.0,339.0,314.0,30.0,32.0,27.0,29.0,19.0,17.0,20.0,0.0,2.0,5.0,13.0,5.0,20.0,30.0,30.0,31.0,35.0,34.0,42.0,20.0,25.0,50.0,46.0,44.0,13.0,19.0,11.0,15.0,3.0,5.0,2.0,2.0,1.0,7.0,1.0,3.0,1.0,5.0,0.005955202,0.01236684,0.021586074,0.009650504,1.2572,1.2283,1.3454,1.3787,1.3759,1.46,1.3974,1388.0,1808.0,1827.0,1944.0,1104.0,1472.0,1358.0,1.32,1.18,1.19,1.15,1.16,1.14,1.23,1.35,1.38,0
9/1/2015,3227.0,290.0,690.0,337.0,445.0,179.0,35.0,24.0,7.0,3.0,33.0,7.0,9.0,3.0,0.006738666999999999,1.2754,1607.0,1260.0,1.35,1.39,1.34,1.35,778862.0,98617200.0,2448.0,2404.0,2910.0,3340.0,249.0,210.0,237.0,250.0,270.0,607.0,520.0,628.0,831.0,800.0,267.0,230.0,312.0,407.0,262.0,291.0,306.0,373.0,410.0,357.0,466.0,463.0,339.0,24.0,30.0,32.0,27.0,17.0,19.0,17.0,3.0,0.0,2.0,5.0,13.0,26.0,20.0,30.0,30.0,31.0,35.0,34.0,42.0,20.0,25.0,50.0,46.0,17.0,13.0,19.0,11.0,0.0,3.0,5.0,2.0,2.0,1.0,7.0,1.0,3.0,1.0,0.003378214,0.005955202,0.01236684,0.021586074,1.2554,1.2572,1.2283,1.3454,1.3787,1.3759,1.46,1406.0,1388.0,1808.0,1827.0,1120.0,1104.0,1472.0,1.36,1.32,1.18,1.19,1.15,1.16,1.14,1.23,1.35,0
9/2/2015,3413.0,322.0,837.0,434.0,487.0,203.0,37.0,27.0,12.0,6.0,38.0,4.0,21.0,5.0,0.020817186,1.4163,1803.0,1273.0,1.35,1.35,1.26,1.29,883769.0,98504600.0,3227.0,2448.0,2404.0,2910.0,290.0,249.0,210.0,237.0,250.0,690.0,607.0,520.0,628.0,831.0,337.0,267.0,230.0,312.0,445.0,262.0,291.0,306.0,373.0,410.0,357.0,466.0,463.0,35.0,24.0,30.0,32.0,24.0,17.0,19.0,3.0,3.0,0.0,2.0,5.0,33.0,26.0,20.0,30.0,30.0,31.0,35.0,34.0,42.0,20.0,25.0,50.0,9.0,17.0,13.0,19.0,3.0,0.0,3.0,5.0,2.0,2.0,1.0,7.0,1.0,3.0,0.006738666999999999,0.003378214,0.005955202,0.01236684,1.2754,1.2554,1.2572,1.2283,1.3454,1.3787,1.3759,1607.0,1406.0,1388.0,1808.0,1260.0,1120.0,1104.0,1.35,1.36,1.32,1.18,1.19,1.15,1.16,1.14,1.23,0
9/3/2015,3010.0,226.0,766.0,370.0,361.0,152.0,31.0,29.0,13.0,6.0,25.0,6.0,14.0,1.0,0.012628469,1.3634,1617.0,1186.0,1.3,1.31,1.21,1.26,702991.0,94418704.0,3413.0,3227.0,2448.0,2404.0,322.0,290.0,249.0,210.0,237.0,837.0,690.0,607.0,520.0,628.0,434.0,337.0,267.0,230.0,487.0,445.0,262.0,291.0,306.0,373.0,410.0,357.0,466.0,37.0,35.0,24.0,30.0,27.0,24.0,17.0,6.0,3.0,3.0,0.0,2.0,38.0,33.0,26.0,20.0,30.0,30.0,31.0,35.0,34.0,42.0,20.0,25.0,21.0,9.0,17.0,13.0,5.0,3.0,0.0,3.0,5.0,2.0,2.0,1.0,7.0,1.0,0.020817186,0.006738666999999999,0.003378214,0.005955202,1.4163,1.2754,1.2554,1.2572,1.2283,1.3454,1.3787,1803.0,1607.0,1406.0,1388.0,1273.0,1260.0,1120.0,1.29,1.35,1.36,1.32,1.18,1.19,1.15,1.16,1.14,1
9/4/2015,3324.0,224.0,773.0,387.0,514.0,233.0,36.0,24.0,9.0,6.0,23.0,3.0,14.0,2.0,0.018518797,1.3922,1679.0,1206.0,1.26,1.3,1.24,1.27,474391.0,92234096.0,3010.0,3413.0,3227.0,2448.0,226.0,322.0,290.0,249.0,210.0,766.0,837.0,690.0,607.0,520.0,370.0,434.0,337.0,267.0,361.0,487.0,445.0,262.0,291.0,306.0,373.0,410.0,357.0,31.0,37.0,35.0,24.0,29.0,27.0,24.0,6.0,6.0,3.0,3.0,0.0,25.0,38.0,33.0,26.0,20.0,30.0,30.0,31.0,35.0,34.0,42.0,20.0,14.0,21.0,9.0,17.0,1.0,5.0,3.0,0.0,3.0,5.0,2.0,2.0,1.0,7.0,0.012628469,0.020817186,0.006738666999999999,0.003378214,1.3634,1.4163,1.2754,1.2554,1.2572,1.2283,1.3454,1617.0,1803.0,1607.0,1406.0,1186.0,1273.0,1260.0,1.26,1.29,1.35,1.36,1.32,1.18,1.19,1.15,1.16,1
9/5/2015,2077.0,124.0,482.0,233.0,269.0,122.0,22.0,17.0,7.0,6.0,15.0,6.0,5.0,1.0,0.016982589,1.1962,1122.0,938.0,1.28,1.34,1.27,1.34,448453.0,93402304.0,3324.0,3010.0,3413.0,3227.0,224.0,226.0,322.0,290.0,249.0,773.0,766.0,837.0,690.0,607.0,387.0,370.0,434.0,337.0,514.0,361.0,487.0,445.0,262.0,291.0,306.0,373.0,410.0,36.0,31.0,37.0,35.0,24.0,29.0,27.0,6.0,6.0,6.0,3.0,3.0,23.0,25.0,38.0,33.0,26.0,20.0,30.0,30.0,31.0,35.0,34.0,42.0,14.0,14.0,21.0,9.0,2.0,1.0,5.0,3.0,0.0,3.0,5.0,2.0,2.0,1.0,0.018518797,0.012628469,0.020817186,0.006738666999999999,1.3922,1.3634,1.4163,1.2754,1.2554,1.2572,1.2283,1679.0,1617.0,1803.0,1607.0,1206.0,1186.0,1273.0,1.27,1.26,1.29,1.35,1.36,1.32,1.18,1.19,1.15,0
9/6/2015,2042.0,154.0,516.0,249.0,247.0,102.0,30.0,21.0,10.0,7.0,20.0,7.0,6.0,2.0,0.005952293000000001,1.1827,1133.0,958.0,1.34,1.37,1.29,1.3,491968.0,97625504.0,2077.0,3324.0,3010.0,3413.0,124.0,224.0,226.0,322.0,290.0,482.0,773.0,766.0,837.0,690.0,233.0,387.0,370.0,434.0,269.0,514.0,361.0,487.0,445.0,262.0,291.0,306.0,373.0,22.0,36.0,31.0,37.0,17.0,24.0,29.0,6.0,6.0,6.0,6.0,3.0,15.0,23.0,25.0,38.0,33.0,26.0,20.0,30.0,30.0,31.0,35.0,34.0,5.0,14.0,14.0,21.0,1.0,2.0,1.0,5.0,3.0,0.0,3.0,5.0,2.0,2.0,0.016982589,0.018518797,0.012628469,0.020817186,1.1962,1.3922,1.3634,1.4163,1.2754,1.2554,1.2572,1122.0,1679.0,1617.0,1803.0,938.0,1206.0,1186.0,1.34,1.27,1.26,1.29,1.35,1.36,1.32,1.18,1.19,0
9/7/2015,2538.0,239.0,594.0,287.0,301.0,136.0,30.0,25.0,9.0,4.0,19.0,4.0,8.0,0.0,0.019474249,1.2888,1379.0,1070.0,1.3,1.31,1.24,1.25,489014.0,94585296.0,2042.0,2077.0,3324.0,3010.0,154.0,124.0,224.0,226.0,322.0,516.0,482.0,773.0,766.0,837.0,249.0,233.0,387.0,370.0,247.0,269.0,514.0,361.0,487.0,445.0,262.0,291.0,306.0,30.0,22.0,36.0,31.0,21.0,17.0,24.0,7.0,6.0,6.0,6.0,6.0,20.0,15.0,23.0,25.0,38.0,33.0,26.0,20.0,30.0,30.0,31.0,35.0,6.0,5.0,14.0,14.0,2.0,1.0,2.0,1.0,5.0,3.0,0.0,3.0,5.0,2.0,0.005952293000000001,0.016982589,0.018518797,0.012628469,1.1827,1.1962,1.3922,1.3634,1.4163,1.2754,1.2554,1133.0,1122.0,1679.0,1617.0,958.0,938.0,1206.0,1.3,1.34,1.27,1.26,1.29,1.35,1.36,1.32,1.18,0
9/8/2015,2781.0,259.0,702.0,353.0,296.0,113.0,34.0,23.0,7.0,0.0,31.0,0.0,15.0,2.0,0.01344368,1.2698,1478.0,1164.0,1.25,1.28,1.23,1.24,427892.0,91020704.0,2538.0,2042.0,2077.0,3324.0,239.0,154.0,124.0,224.0,226.0,594.0,516.0,482.0,773.0,766.0,287.0,249.0,233.0,387.0,301.0,247.0,269.0,514.0,361.0,487.0,445.0,262.0,291.0,30.0,30.0,22.0,36.0,25.0,21.0,17.0,4.0,7.0,6.0,6.0,6.0,19.0,20.0,15.0,23.0,25.0,38.0,33.0,26.0,20.0,30.0,30.0,31.0,8.0,6.0,5.0,14.0,0.0,2.0,1.0,2.0,1.0,5.0,3.0,0.0,3.0,5.0,0.019474249,0.005952293000000001,0.016982589,0.018518797,1.2888,1.1827,1.1962,1.3922,1.3634,1.4163,1.2754,1379.0,1133.0,1122.0,1679.0,1070.0,958.0,938.0,1.25,1.3,1.34,1.27,1.26,1.29,1.35,1.36,1.32,0
9/9/2015,2896.0,315.0,717.0,346.0,323.0,124.0,42.0,22.0,7.0,4.0,34.0,7.0,13.0,1.0,0.007571688000000001,1.2379,1561.0,1261.0,1.24,1.26,1.2,1.21,366748.0,90518304.0,2781.0,2538.0,2042.0,2077.0,259.0,239.0,154.0,124.0,224.0,702.0,594.0,516.0,482.0,773.0,353.0,287.0,249.0,233.0,296.0,301.0,247.0,269.0,514.0,361.0,487.0,445.0,262.0,34.0,30.0,30.0,22.0,23.0,25.0,21.0,0.0,4.0,7.0,6.0,6.0,31.0,19.0,20.0,15.0,23.0,25.0,38.0,33.0,26.0,20.0,30.0,30.0,15.0,8.0,6.0,5.0,2.0,0.0,2.0,1.0,2.0,1.0,5.0,3.0,0.0,3.0,0.01344368,0.019474249,0.005952293000000001,0.016982589,1.2698,1.2888,1.1827,1.1962,1.3922,1.3634,1.4163,1478.0,1379.0,1133.0,1122.0,1164.0,1070.0,958.0,1.24,1.25,1.3,1.34,1.27,1.26,1.29,1.35,1.36,0
9/10/2015,2719.0,250.0,686.0,333.0,291.0,147.0,32.0,23.0,8.0,3.0,32.0,8.0,16.0,4.0,0.007619875,1.2327,1494.0,1212.0,1.21,1.22,1.14,1.17,662782.0,88230496.0,2896.0,2781.0,2538.0,2042.0,315.0,259.0,239.0,154.0,124.0,717.0,702.0,594.0,516.0,482.0,346.0,353.0,287.0,249.0,323.0,296.0,301.0,247.0,269.0,514.0,361.0,487.0,445.0,42.0,34.0,30.0,30.0,22.0,23.0,25.0,4.0,0.0,4.0,7.0,6.0,34.0,31.0,19.0,20.0,15.0,23.0,25.0,38.0,33.0,26.0,20.0,30.0,13.0,15.0,8.0,6.0,1.0,2.0,0.0,2.0,1.0,2.0,1.0,5.0,3.0,0.0,0.007571688000000001,0.01344368,0.019474249,0.005952293000000001,1.2379,1.2698,1.2888,1.1827,1.1962,1.3922,1.3634,1561.0,1478.0,1379.0,1133.0,1261.0,1164.0,1070.0,1.21,1.24,1.25,1.3,1.34,1.27,1.26,1.29,1.35,0
9/11/2015,2646.0,209.0,614.0,303.0,336.0,138.0,33.0,26.0,8.0,4.0,20.0,4.0,17.0,2.0,0.013584464,1.3186,1465.0,1111.0,1.16,1.17,0.940675,0.982978,1942600.0,85144304.0,2719.0,2896.0,2781.0,2538.0,250.0,315.0,259.0,239.0,154.0,686.0,717.0,702.0,594.0,516.0,333.0,346.0,353.0,287.0,291.0,323.0,296.0,301.0,247.0,269.0,514.0,361.0,487.0,32.0,42.0,34.0,30.0,23.0,22.0,23.0,3.0,4.0,0.0,4.0,7.0,32.0,34.0,31.0,19.0,20.0,15.0,23.0,25.0,38.0,33.0,26.0,20.0,16.0,13.0,15.0,8.0,4.0,1.0,2.0,0.0,2.0,1.0,2.0,1.0,5.0,3.0,0.007619875,0.007571688000000001,0.01344368,0.019474249,1.2327,1.2379,1.2698,1.2888,1.1827,1.1962,1.3922,1494.0,1561.0,1478.0,1379.0,1212.0,1261.0,1164.0,1.17,1.21,1.24,1.25,1.3,1.34,1.27,1.26,1.29,1
9/12/2015,1850.0,173.0,454.0,239.0,233.0,97.0,28.0,17.0,7.0,4.0,16.0,10.0,11.0,1.0,0.009255250999999999,1.2465,1077.0,864.0,0.9872280000000001,1.11,0.96978,1.04,772430.0,72179000.0,2646.0,2719.0,2896.0,2781.0,209.0,250.0,315.0,259.0,239.0,614.0,686.0,717.0,702.0,594.0,303.0,333.0,346.0,353.0,336.0,291.0,323.0,296.0,301.0,247.0,269.0,514.0,361.0,33.0,32.0,42.0,34.0,26.0,23.0,22.0,4.0,3.0,4.0,0.0,4.0,20.0,32.0,34.0,31.0,19.0,20.0,15.0,23.0,25.0,38.0,33.0,26.0,17.0,16.0,13.0,15.0,2.0,4.0,1.0,2.0,0.0,2.0,1.0,2.0,1.0,5.0,0.013584464,0.007619875,0.007571688000000001,0.01344368,1.3186,1.2327,1.2379,1.2698,1.2888,1.1827,1.1962,1465.0,1494.0,1561.0,1478.0,1111.0,1212.0,1261.0,0.982978,1.17,1.21,1.24,1.25,1.3,1.34,1.27,1.26,0
9/13/2015,1899.0,150.0,425.0,208.0,260.0,108.0,22.0,14.0,9.0,4.0,16.0,1.0,5.0,0.0,0.004371292,1.1192,995.0,889.0,1.04,1.04,0.902832,0.936003,644138.0,76193600.0,1850.0,2646.0,2719.0,2896.0,173.0,209.0,250.0,315.0,259.0,454.0,614.0,686.0,717.0,702.0,239.0,303.0,333.0,346.0,233.0,336.0,291.0,323.0,296.0,301.0,247.0,269.0,514.0,28.0,33.0,32.0,42.0,17.0,26.0,23.0,4.0,4.0,3.0,4.0,0.0,16.0,20.0,32.0,34.0,31.0,19.0,20.0,15.0,23.0,25.0,38.0,33.0,11.0,17.0,16.0,13.0,1.0,2.0,4.0,1.0,2.0,0.0,2.0,1.0,2.0,1.0,0.009255250999999999,0.013584464,0.007619875,0.007571688000000001,1.2465,1.3186,1.2327,1.2379,1.2698,1.2888,1.1827,1077.0,1465.0,1494.0,1561.0,864.0,1111.0,1212.0,1.04,0.982978,1.17,1.21,1.24,1.25,1.3,1.34,1.27,0
9/14/2015,2474.0,236.0,619.0,299.0,270.0,109.0,44.0,31.0,5.0,2.0,32.0,9.0,14.0,1.0,0.012843499,1.2242,1365.0,1115.0,0.940566,0.9493870000000001,0.8717600000000001,0.8756219999999999,741085.0,68814400.0,1899.0,1850.0,2646.0,2719.0,150.0,173.0,209.0,250.0,315.0,425.0,454.0,614.0,686.0,717.0,208.0,239.0,303.0,333.0,260.0,233.0,336.0,291.0,323.0,296.0,301.0,247.0,269.0,22.0,28.0,33.0,32.0,14.0,17.0,26.0,4.0,4.0,4.0,3.0,4.0,16.0,16.0,20.0,32.0,34.0,31.0,19.0,20.0,15.0,23.0,25.0,38.0,5.0,11.0,17.0,16.0,0.0,1.0,2.0,4.0,1.0,2.0,0.0,2.0,1.0,2.0,0.004371292,0.009255250999999999,0.013584464,0.007619875,1.1192,1.2465,1.3186,1.2327,1.2379,1.2698,1.2888,995.0,1077.0,1465.0,1494.0,889.0,864.0,1111.0,0.936003,1.04,0.982978,1.17,1.21,1.24,1.25,1.3,1.34,1
9/15/2015,2634.0,253.0,668.0,317.0,260.0,104.0,37.0,22.0,11.0,5.0,25.0,5.0,13.0,2.0,0.016610787,1.2261,1464.0,1194.0,0.875189,1.05,0.875189,0.9444100000000001,703390.0,64052400.0,2474.0,1899.0,1850.0,2646.0,236.0,150.0,173.0,209.0,250.0,619.0,425.0,454.0,614.0,686.0,299.0,208.0,239.0,303.0,270.0,260.0,233.0,336.0,291.0,323.0,296.0,301.0,247.0,44.0,22.0,28.0,33.0,31.0,14.0,17.0,2.0,4.0,4.0,4.0,3.0,32.0,16.0,16.0,20.0,32.0,34.0,31.0,19.0,20.0,15.0,23.0,25.0,14.0,5.0,11.0,17.0,1.0,0.0,1.0,2.0,4.0,1.0,2.0,0.0,2.0,1.0,0.012843499,0.004371292,0.009255250999999999,0.013584464,1.2242,1.1192,1.2465,1.3186,1.2327,1.2379,1.2698,1365.0,995.0,1077.0,1465.0,1115.0,889.0,864.0,0.8756219999999999,0.936003,1.04,0.982978,1.17,1.21,1.24,1.25,1.3,0
9/16/2015,2687.0,250.0,672.0,308.0,278.0,115.0,36.0,25.0,4.0,2.0,25.0,7.0,7.0,1.0,0.00842072,1.2428,1423.0,1145.0,0.9419770000000001,0.9526979999999999,0.901639,0.907175,615593.0,68963296.0,2634.0,2474.0,1899.0,1850.0,253.0,236.0,150.0,173.0,209.0,668.0,619.0,425.0,454.0,614.0,317.0,299.0,208.0,239.0,260.0,270.0,260.0,233.0,336.0,291.0,323.0,296.0,301.0,37.0,44.0,22.0,28.0,22.0,31.0,14.0,5.0,2.0,4.0,4.0,4.0,25.0,32.0,16.0,16.0,20.0,32.0,34.0,31.0,19.0,20.0,15.0,23.0,13.0,14.0,5.0,11.0,2.0,1.0,0.0,1.0,2.0,4.0,1.0,2.0,0.0,2.0,0.016610787,0.012843499,0.004371292,0.009255250999999999,1.2261,1.2242,1.1192,1.2465,1.3186,1.2327,1.2379,1464.0,1365.0,995.0,1077.0,1194.0,1115.0,889.0,0.9444100000000001,0.8756219999999999,0.936003,1.04,0.982978,1.17,1.21,1.24,1.25,0
9/17/2015,2489.0,237.0,588.0,293.0,287.0,111.0,24.0,16.0,8.0,3.0,25.0,5.0,9.0,2.0,0.011138296,1.2429,1315.0,1058.0,0.9068649999999999,0.9092040000000001,0.831132,0.874231,897940.0,66415200.0,2687.0,2634.0,2474.0,1899.0,250.0,253.0,236.0,150.0,173.0,672.0,668.0,619.0,425.0,454.0,308.0,317.0,299.0,208.0,278.0,260.0,270.0,260.0,233.0,336.0,291.0,323.0,296.0,36.0,37.0,44.0,22.0,25.0,22.0,31.0,2.0,5.0,2.0,4.0,4.0,25.0,25.0,32.0,16.0,16.0,20.0,32.0,34.0,31.0,19.0,20.0,15.0,7.0,13.0,14.0,5.0,1.0,2.0,1.0,0.0,1.0,2.0,4.0,1.0,2.0,0.0,0.00842072,0.016610787,0.012843499,0.004371292,1.2428,1.2261,1.2242,1.1192,1.2465,1.3186,1.2327,1423.0,1464.0,1365.0,995.0,1145.0,1194.0,1115.0,0.907175,0.9444100000000001,0.8756219999999999,0.936003,1.04,0.982978,1.17,1.21,1.24,0
9/18/2015,2076.0,230.0,518.0,263.0,226.0,88.0,30.0,25.0,7.0,5.0,21.0,5.0,12.0,2.0,0.006917918,1.2452,1244.0,999.0,0.874574,0.8881020000000001,0.833908,0.853685,484622.0,64071300.0,2489.0,2687.0,2634.0,2474.0,237.0,250.0,253.0,236.0,150.0,588.0,672.0,668.0,619.0,425.0,293.0,308.0,317.0,299.0,287.0,278.0,260.0,270.0,260.0,233.0,336.0,291.0,323.0,24.0,36.0,37.0,44.0,16.0,25.0,22.0,3.0,2.0,5.0,2.0,4.0,25.0,25.0,25.0,32.0,16.0,16.0,20.0,32.0,34.0,31.0,19.0,20.0,9.0,7.0,13.0,14.0,2.0,1.0,2.0,1.0,0.0,1.0,2.0,4.0,1.0,2.0,0.011138296,0.00842072,0.016610787,0.012843499,1.2429,1.2428,1.2261,1.2242,1.1192,1.2465,1.3186,1315.0,1423.0,1464.0,1365.0,1058.0,1145.0,1194.0,0.874231,0.907175,0.9444100000000001,0.8756219999999999,0.936003,1.04,0.982978,1.17,1.21,1
9/19/2015,1585.0,152.0,386.0,180.0,164.0,53.0,18.0,12.0,3.0,1.0,11.0,3.0,10.0,1.0,0.002807875,1.2269,968.0,789.0,0.8496030000000001,0.911883,0.833784,0.882391,386988.0,62262700.0,2076.0,2489.0,2687.0,2634.0,230.0,237.0,250.0,253.0,236.0,518.0,588.0,672.0,668.0,619.0,263.0,293.0,308.0,317.0,226.0,287.0,278.0,260.0,270.0,260.0,233.0,336.0,291.0,30.0,24.0,36.0,37.0,25.0,16.0,25.0,5.0,3.0,2.0,5.0,2.0,21.0,25.0,25.0,25.0,32.0,16.0,16.0,20.0,32.0,34.0,31.0,19.0,12.0,9.0,7.0,13.0,2.0,2.0,1.0,2.0,1.0,0.0,1.0,2.0,4.0,1.0,0.006917918,0.011138296,0.00842072,0.016610787,1.2452,1.2429,1.2428,1.2261,1.2242,1.1192,1.2465,1244.0,1315.0,1423.0,1464.0,999.0,1058.0,1145.0,0.853685,0.874231,0.907175,0.9444100000000001,0.8756219999999999,0.936003,1.04,0.982978,1.17,1
9/20/2015,2538.0,196.0,598.0,279.0,297.0,132.0,37.0,25.0,2.0,1.0,32.0,4.0,9.0,1.0,0.018523635,1.3019,1203.0,924.0,0.881191,0.947741,0.8732049999999999,0.9384450000000001,508314.0,64600000.0,1585.0,2076.0,2489.0,2687.0,152.0,230.0,237.0,250.0,253.0,386.0,518.0,588.0,672.0,668.0,180.0,263.0,293.0,308.0,164.0,226.0,287.0,278.0,260.0,270.0,260.0,233.0,336.0,18.0,30.0,24.0,36.0,12.0,25.0,16.0,1.0,5.0,3.0,2.0,5.0,11.0,21.0,25.0,25.0,25.0,32.0,16.0,16.0,20.0,32.0,34.0,31.0,10.0,12.0,9.0,7.0,1.0,2.0,2.0,1.0,2.0,1.0,0.0,1.0,2.0,4.0,0.002807875,0.006917918,0.011138296,0.00842072,1.2269,1.2452,1.2429,1.2428,1.2261,1.2242,1.1192,968.0,1244.0,1315.0,1423.0,789.0,999.0,1058.0,0.882391,0.853685,0.874231,0.907175,0.9444100000000001,0.8756219999999999,0.936003,1.04,0.982978,0
9/21/2015,2912.0,259.0,765.0,396.0,296.0,126.0,38.0,31.0,12.0,5.0,30.0,5.0,15.0,1.0,0.021361301,1.3556,1624.0,1198.0,0.9414959999999999,0.957326,0.878301,0.919047,424039.0,69045904.0,2538.0,1585.0,2076.0,2489.0,196.0,152.0,230.0,237.0,250.0,598.0,386.0,518.0,588.0,672.0,279.0,180.0,263.0,293.0,297.0,164.0,226.0,287.0,278.0,260.0,270.0,260.0,233.0,37.0,18.0,30.0,24.0,25.0,12.0,25.0,1.0,1.0,5.0,3.0,2.0,32.0,11.0,21.0,25.0,25.0,25.0,32.0,16.0,16.0,20.0,32.0,34.0,9.0,10.0,12.0,9.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,0.0,1.0,2.0,0.018523635,0.002807875,0.006917918,0.011138296,1.3019,1.2269,1.2452,1.2429,1.2428,1.2261,1.2242,1203.0,968.0,1244.0,1315.0,924.0,789.0,999.0,0.9384450000000001,0.882391,0.853685,0.874231,0.907175,0.9444100000000001,0.8756219999999999,0.936003,1.04,0
9/22/2015,3439.0,292.0,885.0,412.0,345.0,125.0,45.0,36.0,9.0,2.0,31.0,10.0,20.0,2.0,0.031933432000000005,1.3806,1763.0,1277.0,0.9193370000000001,0.9193370000000001,0.865225,0.9017959999999999,487914.0,67444200.0,2912.0,2538.0,1585.0,2076.0,259.0,196.0,152.0,230.0,237.0,765.0,598.0,386.0,518.0,588.0,396.0,279.0,180.0,263.0,296.0,297.0,164.0,226.0,287.0,278.0,260.0,270.0,260.0,38.0,37.0,18.0,30.0,31.0,25.0,12.0,5.0,1.0,1.0,5.0,3.0,30.0,32.0,11.0,21.0,25.0,25.0,25.0,32.0,16.0,16.0,20.0,32.0,15.0,9.0,10.0,12.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,0.0,1.0,0.021361301,0.018523635,0.002807875,0.006917918,1.3556,1.3019,1.2269,1.2452,1.2429,1.2428,1.2261,1624.0,1203.0,968.0,1244.0,1198.0,924.0,789.0,0.919047,0.9384450000000001,0.882391,0.853685,0.874231,0.907175,0.9444100000000001,0.8756219999999999,0.936003,0
