date,com_count,sub_count,com_body_pos_count,com_body_very_pos_count,com_body_neg_count,com_body_very_neg_count,sub_body_pos_count,sub_body_very_pos_count,sub_body_neg_count,sub_body_very_neg_count,sub_title_pos_count,sub_title_very_pos_count,sub_title_neg_count,sub_title_very_neg_count,avg_clust_coef,avg_degree,num_edges,num_nodes,eth_open,eth_high,eth_low,eth_close,eth_volume,eth_market_cap
12/25/2016,3757,255,915,426,443,150,51,33,7,3,29,10,11,1,0.008575893,1.2228,1707,1396,7.260000,7.340000,7.140000,7.180000,8671840,633792000
12/26/2016,3633,312,960,471,408,155,53,36,10,6,47,11,6,0,0.011555305,1.2529,1808,1443,7.130000,7.330000,7.050000,7.270000,5836810,622438976
12/27/2016,4675,406,1148,544,548,215,74,51,12,3,44,13,20,6,0.015659019,1.3348,2105,1577,7.280000,7.320000,7.090000,7.170000,8778610,635260032
12/28/2016,5696,521,1442,686,568,218,84,54,14,6,51,7,15,2,0.008294157,1.3739,2605,1896,7.150000,7.620000,7.080000,7.520000,17453300,624358976
12/29/2016,5634,487,1378,673,564,218,63,40,12,8,61,19,23,4,0.015505540,1.4163,2732,1929,7.540000,8.530000,7.540000,8.280000,27543800,658673984
12/30/2016,5280,381,1206,599,541,214,63,42,9,6,41,10,16,1,0.012843622,1.3497,2694,1996,8.290000,8.470000,8.050000,8.160000,13909900,724528000
12/31/2016,3479,308,890,449,360,146,45,30,14,8,32,7,7,1,0.015080103,1.3391,1935,1445,8.150000,8.160000,7.910000,7.970000,9066800,712662016
1/1/2017,5032,462,1065,489,412,149,58,41,9,3,69,21,13,2,0.021300133,1.4237,2483,1744,7.980000,8.470000,7.980000,8.170000,14731700,698148992
1/2/2017,6223,567,1538,754,596,205,91,66,17,5,62,12,29,1,0.013609649,1.4443,3059,2118,8.170000,8.440000,8.050000,8.380000,14579600,714899968
1/3/2017,6282,531,1606,771,636,205,84,62,16,5,55,13,26,3,0.012800624,1.4064,2966,2109,8.370000,10.000000,8.320000,9.730000,33625200,732988032
1/4/2017,10140,900,2301,994,901,287,122,83,34,14,78,16,38,5,0.012772594,1.5391,4411,2866,9.710000,11.280000,9.560000,11.250000,41051200,850115008
1/5/2017,10003,939,2123,955,947,309,120,74,37,13,91,23,42,5,0.011294299,1.3789,4269,3096,11.290000,11.890000,9.400000,10.250000,41557400,988598976
1/6/2017,8211,710,1945,920,884,323,108,73,39,16,85,15,47,7,0.015061812,1.4067,3933,2796,10.290000,10.630000,9.630000,10.250000,29471800,901249024
1/7/2017,5885,433,1287,554,646,226,63,40,15,5,55,11,20,5,0.018195855,1.3327,2748,2062,10.240000,10.280000,9.590000,9.870000,23153600,897635968
1/8/2017,5099,453,1271,588,636,224,55,37,11,6,63,8,19,3,0.017508790,1.4190,2530,1783,9.870000,10.390000,9.830000,10.290000,16676600,865667008
1/9/2017,5075,519,1360,681,541,193,76,55,17,8,53,12,34,5,0.010372801,1.3493,2476,1835,10.310000,10.780000,10.140000,10.330000,25718300,904681984
1/10/2017,5366,462,1318,637,613,257,59,37,14,6,55,13,22,5,0.016635238,1.4215,2634,1853,10.370000,10.690000,10.290000,10.550000,10879700,909897024
1/11/2017,7208,630,1562,690,862,339,85,55,30,11,67,12,26,6,0.013198939,1.3402,3053,2278,10.540000,10.660000,9.460000,9.720000,26823500,925320000
1/12/2017,6326,553,1417,658,760,324,72,47,24,13,43,6,23,2,0.016321256,1.3626,2961,2173,9.720000,10.080000,9.180000,9.860000,30453800,853638016
1/13/2017,5215,423,1184,560,578,215,73,52,17,5,38,9,23,6,0.014262257,1.3899,2595,1867,9.830000,9.850000,9.510000,9.770000,25066600,863241024
1/14/2017,3706,364,877,435,445,170,54,35,16,7,41,6,17,4,0.004519517,1.1468,1687,1471,9.790000,9.890000,9.440000,9.650000,20085800,859971008
1/15/2017,3652,276,892,426,407,169,50,35,15,8,29,4,19,1,0.007776318,1.2761,1932,1514,9.830000,10.000000,9.600000,9.900000,14837900,864036992
1/16/2017,4837,447,1205,586,571,234,77,56,14,1,39,5,17,3,0.018718266,1.3287,2296,1728,9.880000,9.930000,9.580000,9.640000,14937400,869126016
1/17/2017,5837,478,1390,632,624,213,64,45,17,6,46,16,15,2,0.013688375,1.3223,2564,1939,9.640000,10.610000,9.540000,10.300000,18391900,847980992
1/18/2017,5267,452,1181,554,648,259,58,41,18,10,41,5,22,3,0.012599170,1.3270,2431,1832,10.300000,10.520000,9.940000,10.230000,10788200,906078976
1/19/2017,5652,449,1382,686,591,213,61,43,23,16,52,13,21,5,0.018018422,1.4401,2670,1854,10.240000,10.440000,10.180000,10.400000,8347550,901484032
1/20/2017,5038,384,1281,648,647,272,63,44,18,11,40,7,20,5,0.023230457,1.3944,2337,1676,10.390000,10.760000,10.350000,10.600000,10992800,914696000
1/21/2017,4288,303,1081,518,566,231,49,28,13,7,39,9,28,2,0.016827809,1.3801,2055,1489,10.600000,10.980000,10.580000,10.910000,11937600,933404992
1/22/2017,4817,329,1163,530,598,245,54,34,13,4,27,8,8,3,0.018448686,1.2822,2013,1570,10.910000,10.970000,10.580000,10.700000,8678620,961462976
1/23/2017,4624,402,1104,540,587,242,59,47,12,5,41,8,15,2,0.026170724,1.3268,2229,1680,10.710000,10.840000,10.670000,10.820000,7267210,944158976
1/24/2017,5927,482,1403,697,765,316,52,37,18,7,40,6,25,3,0.009314262,1.3458,2522,1874,10.730000,10.770000,10.570000,10.630000,8327330,946083008
1/25/2017,6970,517,1605,767,1018,410,86,62,24,17,51,12,43,14,0.022495913,1.5326,2820,1840,10.620000,10.620000,10.480000,10.570000,6751450,936769024
1/26/2017,5490,424,1315,665,726,308,48,33,22,11,43,8,16,3,0.013886538,1.4542,2526,1737,10.570000,10.670000,10.510000,10.590000,8465020,932574976
1/27/2017,5142,441,1258,619,677,286,69,47,17,8,67,21,36,8,0.026893478,1.5000,2514,1676,10.580000,10.610000,10.440000,10.540000,7189170,934403968
1/28/2017,3774,299,863,405,416,164,42,24,6,3,34,10,13,3,0.014164515,1.3619,1844,1354,10.540000,10.580000,10.430000,10.560000,6580700,930688000
1/29/2017,3701,330,877,445,420,156,55,41,12,6,33,6,17,5,0.017441251,1.3750,1969,1432,10.560000,10.570000,10.450000,10.480000,4689950,933086976
1/30/2017,5223,411,1156,547,801,335,55,44,16,6,41,6,25,6,0.032468862,1.4402,2408,1672,10.490000,10.710000,10.470000,10.570000,8042180,927414976
1/31/2017,5199,477,1287,586,604,250,67,47,20,13,45,10,25,3,0.014136144,1.3421,2444,1821,10.560000,10.750000,10.550000,10.730000,11648700,933974976
2/1/2017,4793,452,1147,546,559,221,69,46,15,6,47,11,17,4,0.016493691,1.3162,2306,1752,10.740000,10.850000,10.560000,10.730000,12852200,949969024
2/2/2017,5505,493,1231,595,624,267,67,45,16,6,63,8,20,4,0.019479804,1.3072,2600,1989,10.740000,10.890000,10.550000,10.820000,10172500,949793024
2/3/2017,5724,494,1308,620,670,257,73,39,17,9,60,19,18,1,0.024778575,1.3296,2606,1960,10.810000,11.110000,10.760000,11.110000,12897800,956944000
2/4/2017,5991,397,1345,647,856,394,61,43,24,13,53,3,32,9,0.031839423,1.5762,2793,1772,11.130000,11.500000,11.130000,11.430000,14139500,985276992
2/5/2017,5356,384,1302,664,758,332,72,54,21,14,31,7,24,6,0.019871483,1.6275,2718,1670,11.440000,11.490000,11.320000,11.350000,5942960,1013400000
2/6/2017,5375,420,1290,625,707,286,66,40,26,12,43,5,24,1,0.012539491,1.4528,2586,1780,11.350000,11.480000,11.340000,11.390000,5695440,1005929984
2/7/2017,7288,484,1791,904,888,375,90,66,20,7,37,7,20,1,0.015141944,1.5114,3260,2157,11.430000,11.610000,11.410000,11.520000,7629640,1012620032
2/8/2017,7829,539,1776,869,1081,465,58,41,28,15,49,10,23,3,0.028062303,1.5714,3443,2191,11.540000,11.630000,11.240000,11.430000,9688630,1023169984
2/9/2017,8669,621,1949,894,1138,470,92,64,22,10,61,16,39,6,0.024776224,1.5771,3621,2296,11.440000,11.600000,10.670000,11.030000,18400300,1014280000
2/10/2017,6063,506,1489,694,694,301,65,53,12,7,46,9,23,3,0.011434894,1.4446,2801,1939,11.050000,11.340000,10.780000,11.280000,11914200,979961024
2/11/2017,4571,353,1033,482,569,246,67,55,17,6,41,9,20,3,0.012016572,1.4332,2263,1579,11.290000,11.430000,11.240000,11.350000,7544520,1002129984
2/12/2017,4273,312,1129,562,485,178,54,40,18,7,36,9,13,3,0.013585726,1.4326,2116,1477,11.350000,11.400000,11.300000,11.400000,6264900,1008030016
2/13/2017,5000,501,1161,564,612,243,73,52,17,8,58,16,23,4,0.015072582,1.4100,2445,1734,11.380000,11.390000,11.170000,11.270000,7216520,1011080000
2/14/2017,6139,475,1531,770,660,268,77,55,15,9,54,11,30,1,0.025974697,1.4519,2776,1912,11.290000,13.330000,11.290000,13.030000,42911500,1002809984
2/15/2017,5486,444,1476,708,610,251,65,51,11,6,37,5,20,5,0.014161630,1.4613,2642,1808,13.040000,13.040000,12.640000,12.920000,18464700,1159000064
2/16/2017,5265,430,1368,690,602,251,69,46,20,14,38,5,19,3,0.018209765,1.4152,2536,1792,12.920000,12.920000,12.540000,12.900000,38002600,1148860032
2/17/2017,5665,465,1243,560,747,322,69,45,17,7,46,8,15,2,0.018901862,1.4369,2720,1893,12.900000,12.910000,12.660000,12.680000,11636500,1147260032
2/18/2017,4837,350,1105,521,665,297,56,37,24,16,38,8,18,4,0.010598185,1.3301,2325,1748,12.710000,12.830000,12.680000,12.810000,9370010,1130749952
2/19/2017,4830,331,1220,598,651,292,58,39,13,8,32,4,9,0,0.025981957,1.4464,2294,1586,12.820000,12.870000,12.710000,12.760000,7799740,1140870016
2/20/2017,5438,444,1314,602,661,284,60,40,12,4,51,10,22,3,0.017702886,1.4103,2485,1762,12.770000,12.900000,12.430000,12.430000,12994400,1136610048
2/21/2017,8275,561,1586,792,827,345,83,54,21,3,50,9,35,4,0.019037568,1.4879,3205,2154,12.340000,12.770000,12.210000,12.670000,15183300,1099330048
2/22/2017,7527,565,1418,686,726,278,81,49,22,11,42,4,20,5,0.017169773,1.4995,3038,2026,12.690000,12.760000,12.550000,12.600000,10360900,1130460032
2/23/2017,8781,713,1789,824,945,380,100,63,28,11,55,8,46,7,0.019428912,1.4829,3596,2425,12.600000,13.210000,12.560000,13.120000,14522300,1122909952
2/24/2017,7689,716,1650,725,863,332,97,56,30,15,62,15,41,6,0.010753652,1.4570,3743,2569,13.130000,13.230000,12.880000,13.070000,19574400,1171110016
2/25/2017,5502,430,1291,623,718,278,59,43,17,11,41,8,23,4,0.019401692,1.4812,2795,1887,13.060000,13.720000,12.980000,13.550000,18533900,1165229952
2/26/2017,6148,407,1436,664,778,319,83,56,29,19,50,6,32,2,0.024486562,1.6026,2936,1832,13.520000,14.540000,13.400000,14.520000,20307500,1206150016
2/27/2017,7543,596,1846,909,828,362,82,53,16,8,44,13,29,5,0.019608434,1.4824,3448,2326,14.510000,15.680000,14.270000,15.400000,31667000,1294770048
2/28/2017,8750,677,2063,961,910,343,106,60,32,12,65,9,34,4,0.012721999,1.4691,3489,2375,15.450000,16.060000,15.120000,15.820000,65478900,1379600000
3/1/2017,8626,759,2017,1000,947,375,111,78,40,13,82,17,34,2,0.018166836,1.4570,3545,2433,15.850000,17.370000,15.560000,17.350000,44927500,1415510016
3/2/2017,10873,878,2475,1151,1123,435,155,91,44,21,78,18,43,5,0.021154201,1.5179,4314,2842,17.360000,19.350000,16.950000,19.030000,83627104,1550749952
3/3/2017,9514,710,2249,1096,920,335,132,84,29,14,67,12,23,5,0.013319607,1.4382,3853,2679,19.040000,20.670000,18.410000,19.460000,95863400,1702140032
3/4/2017,6740,487,1595,779,836,355,96,55,30,15,48,7,31,10,0.019257998,1.4455,3079,2130,19.520000,20.060000,18.620000,18.620000,27341900,1745139968
3/5/2017,6761,430,1722,858,860,350,103,66,22,11,52,10,13,4,0.021374965,1.5214,3052,2006,18.500000,19.420000,18.230000,19.300000,26816300,1655030016
3/6/2017,8555,661,1989,955,966,365,120,83,31,14,60,19,17,4,0.025121454,1.6094,3803,2363,19.280000,20.100000,19.110000,19.610000,32432700,1725360000
3/7/2017,12684,814,2727,1240,1668,688,135,92,34,16,96,25,31,2,0.025107084,1.6119,5545,3440,19.580000,19.630000,18.640000,18.890000,37972200,1752530048
3/8/2017,9932,754,2272,1076,1267,519,104,64,44,18,77,14,37,4,0.017793841,1.5077,4300,2852,18.880000,18.880000,16.650000,16.650000,44304600,1690759936
3/9/2017,9906,661,2331,1095,1200,531,101,57,32,16,64,10,34,5,0.032238797,1.6353,4165,2547,16.640000,17.870000,16.370000,17.750000,31418400,1490499968
3/10/2017,15642,1175,3069,1245,1636,566,110,72,43,21,109,22,72,9,0.020076277,1.7547,6487,3697,17.740000,19.660000,17.680000,19.330000,87506800,1589639936
3/11/2017,8219,606,1848,841,893,327,108,68,27,13,63,15,46,5,0.011912173,1.4173,3631,2562,19.370000,21.590000,19.010000,21.470000,69150096,1736630016
3/12/2017,8789,565,2066,979,925,368,92,57,26,14,61,8,30,4,0.018831543,1.4556,3390,2329,21.460000,23.440000,21.380000,23.440000,74628896,1924659968
3/13/2017,14544,891,3353,1520,1522,579,145,92,43,20,77,15,45,8,0.023873478,1.5953,4912,3079,23.500000,30.600000,23.500000,28.590000,255488000,2108300032
3/14/2017,13499,911,3111,1450,1815,792,141,87,46,30,86,17,52,14,0.032602124,1.7977,5242,2916,28.570000,29.930000,27.320000,28.650000,101797000,2563699968
3/15/2017,13820,953,2988,1343,1711,729,140,103,47,24,88,14,67,7,0.029472380,1.7238,5173,3001,28.650000,35.060000,28.430000,35.060000,170344000,2571160064
3/16/2017,17015,1091,3844,1725,1710,657,183,114,55,24,72,18,74,15,0.017878046,1.6410,5701,3474,35.360000,47.170000,35.360000,46.350000,454417984,3174749952
3/17/2017,19002,1220,4010,1842,2158,833,200,124,62,31,117,22,75,11,0.025118429,1.7735,6413,3616,45.930000,55.110000,38.210000,46.830000,497534016,4125479936
3/18/2017,13860,938,2925,1318,1691,692,148,97,67,33,108,14,75,11,0.032445557,1.7175,5381,3133,46.870000,46.870000,31.700000,34.160000,262180000,4211830016
3/19/2017,13783,872,3081,1480,1749,728,133,88,44,27,114,32,73,15,0.045596371,1.9073,5476,2871,35.530000,47.000000,35.340000,44.740000,239430000,3193600000
3/20/2017,13787,947,3236,1551,1971,874,164,111,46,23,89,15,45,7,0.026913221,1.8265,5653,3095,44.830000,46.230000,42.440000,43.390000,154700992,4031269888
3/21/2017,11926,936,2915,1406,1483,661,152,95,44,24,75,25,62,11,0.030248495,1.6748,4991,2980,43.510000,44.260000,42.370000,43.150000,91265400,3913619968
3/22/2017,12523,910,2823,1299,1834,778,135,97,45,24,92,15,75,20,0.036570074,1.8361,5286,2879,43.120000,43.520000,39.690000,42.340000,113952000,3880120064
3/23/2017,10348,760,2377,1104,1130,462,106,69,48,26,72,14,52,8,0.014579161,1.4741,4325,2934,42.570000,44.750000,41.300000,43.680000,100724000,3831310080
3/24/2017,13962,948,3037,1371,1801,744,141,100,69,38,111,24,63,17,0.027571423,1.6929,5155,3045,43.640000,54.140000,43.210000,53.110000,297046016,3929230080
3/25/2017,12303,785,2849,1313,1527,610,125,82,41,26,65,15,39,9,0.021828645,1.6853,5066,3006,53.580000,53.580000,48.310000,51.250000,223059008,4825699840
3/26/2017,9511,596,2297,1083,1256,517,94,64,25,14,60,15,40,10,0.030364922,1.6110,4013,2491,50.770000,51.800000,49.280000,50.520000,106859000,4574539776
3/27/2017,11835,771,2860,1463,1469,599,121,85,38,21,65,9,56,10,0.025771596,1.6911,4889,2891,51.310000,52.460000,48.930000,49.670000,118978000,4624990208
3/28/2017,11266,785,2703,1355,1359,600,121,77,40,19,69,14,40,5,0.025053529,1.6898,4537,2685,49.710000,50.960000,49.150000,50.770000,97745296,4482160128
3/29/2017,11609,774,2625,1249,1389,555,101,74,35,17,68,15,42,4,0.014847408,1.5803,4360,2759,50.570000,53.870000,50.550000,53.130000,144998000,4561149952
3/30/2017,9695,687,2429,1154,1158,476,100,81,28,17,63,16,35,10,0.022910169,1.4915,3769,2527,53.120000,53.310000,51.870000,52.210000,86885696,4793280000
3/31/2017,8968,664,2188,1049,898,357,106,73,25,10,64,15,22,6,0.012369344,1.3568,3415,2517,51.750000,51.770000,47.380000,50.040000,151416000,4671190016
4/1/2017,6647,560,1505,684,705,249,86,60,23,13,66,11,23,2,0.016813695,1.4210,3065,2157,50.030000,51.930000,48.880000,50.700000,92461904,4517510144
4/2/2017,7453,483,1563,691,852,309,81,58,17,8,51,9,26,2,0.021783232,1.2907,2762,2140,50.740000,51.270000,45.430000,48.750000,134604000,4582700032
4/3/2017,9428,681,2254,1040,1069,441,92,60,27,13,64,13,33,2,0.017677476,1.3831,3430,2480,48.820000,48.820000,43.410000,44.360000,190512992,4411030016
4/4/2017,8774,683,2156,982,1067,413,99,59,33,15,70,11,40,11,0.016598515,1.4326,3583,2501,43.920000,45.740000,41.720000,44.640000,157568000,3969730048
4/5/2017,8094,655,1987,953,951,382,101,72,24,16,64,7,34,3,0.013173804,1.4215,3433,2415,44.660000,47.840000,44.540000,45.300000,119733000,4037939968
4/6/2017,12718,846,3122,1501,1767,723,135,88,43,17,84,22,61,6,0.056687118,1.8669,4953,2653,45.220000,45.640000,40.900000,43.240000,147120000,4089929984
4/7/2017,8486,589,2187,1059,1077,439,100,65,24,10,56,10,30,8,0.020798534,1.6125,3649,2263,42.870000,44.040000,41.650000,42.160000,81474704,3878210048
4/8/2017,6675,415,1519,714,844,352,69,38,28,16,28,7,42,14,0.019730260,1.4413,2871,1992,41.800000,45.210000,41.730000,44.310000,74138800,3783000064
4/9/2017,5928,397,1350,664,728,283,59,42,12,4,31,3,24,7,0.019511143,1.5131,2893,1912,44.280000,44.490000,42.890000,43.270000,55143000,4009009920
4/10/2017,6938,579,1626,804,812,325,74,48,18,11,65,23,33,4,0.019250181,1.4453,3054,2113,43.280000,44.140000,42.420000,43.440000,44061500,3919520000
4/11/2017,6879,620,1710,860,825,311,93,66,27,16,73,21,26,3,0.022170283,1.4315,3022,2111,43.500000,44.250000,43.300000,43.410000,38303300,3941100032
4/12/2017,7847,641,1853,850,836,319,81,57,15,7,66,18,15,2,0.029325141,1.3341,3075,2305,43.460000,47.230000,43.110000,46.290000,88045696,3938929920
4/13/2017,8770,637,1879,840,942,378,75,47,20,12,57,10,33,10,0.015417410,1.1517,3121,2710,46.310000,50.910000,46.310000,50.220000,157200000,4198419968
4/14/2017,7042,531,1608,776,868,364,80,58,23,17,52,14,30,7,0.021159216,1.3488,2796,2073,49.970000,50.050000,46.760000,47.570000,91674400,4531809792
4/15/2017,5694,380,1303,594,669,247,67,42,17,10,42,5,22,4,0.024746878,1.3227,2496,1887,47.650000,49.570000,47.180000,49.100000,66207800,4323100160
4/16/2017,5167,359,1241,574,603,220,51,36,24,15,33,5,21,2,0.018950922,1.3081,2365,1808,49.040000,49.140000,48.190000,48.720000,31343800,4450140160
4/17/2017,6620,534,1471,717,841,317,74,54,21,8,40,7,13,2,0.017801017,1.3004,2727,2097,48.660000,48.750000,48.050000,48.300000,44013300,4417310208
4/18/2017,7674,642,1808,832,880,371,68,45,14,10,55,8,36,2,0.013587096,1.3247,3011,2273,48.320000,51.030000,48.300000,50.710000,78748496,4387859968
4/19/2017,7865,625,1878,890,900,355,88,57,16,8,62,16,35,8,0.013473600,1.3697,3086,2253,50.730000,50.950000,47.260000,48.310000,76281000,4608260096
4/20/2017,7684,665,1718,807,915,358,84,61,39,22,47,11,30,9,0.014817720,1.3599,3151,2317,48.130000,49.990000,48.130000,49.670000,79600896,4373799936
4/21/2017,6623,540,1534,719,732,261,58,37,13,4,61,11,25,4,0.018281088,1.4300,3023,2114,49.640000,49.660000,48.140000,48.220000,45048300,4512609792
4/22/2017,5894,468,1316,629,677,244,53,38,23,12,44,13,26,3,0.017994404,1.4794,2731,1846,48.180000,48.740000,48.170000,48.550000,37357600,4381289984
4/23/2017,5432,378,1266,602,632,252,75,57,17,9,45,6,20,3,0.016767101,1.3399,2448,1827,48.590000,48.890000,48.170000,48.490000,36234000,4420040192
4/24/2017,8425,649,1899,886,1046,425,85,52,16,8,72,19,33,11,0.030512700,1.5485,3529,2279,48.870000,50.180000,48.870000,50.030000,55580600,4446470144
4/25/2017,8003,664,1871,938,876,336,87,62,21,11,57,7,35,6,0.017654930,1.4209,3413,2402,50.070000,50.300000,49.810000,49.890000,38264600,4557870080
4/26/2017,10120,750,2175,945,1083,405,89,52,22,8,74,18,42,5,0.032958607,1.3908,3708,2666,49.910000,53.440000,49.910000,52.720000,104884000,4544370176
4/27/2017,13040,858,2717,1183,1472,603,101,68,31,16,78,14,53,16,0.030135652,1.4805,4437,2997,52.810000,62.170000,52.290000,62.170000,246775008,4809630208
4/28/2017,10744,643,2476,1151,1047,396,75,55,15,7,67,12,32,5,0.027900330,1.4617,4011,2744,62.230000,70.850000,62.130000,70.160000,346545984,5669550080
4/29/2017,9605,587,2244,1039,1011,419,88,61,26,12,59,11,39,4,0.026236273,1.5083,3798,2518,71.390000,71.900000,66.780000,68.380000,165448000,6506489856
4/30/2017,10981,559,2659,1232,1047,405,114,73,19,13,56,13,29,6,0.022017048,1.4047,3790,2698,68.540000,79.020000,68.350000,79.020000,229944992,6248840192
5/1/2017,13345,875,3007,1317,1244,447,150,100,26,6,73,6,28,5,0.010343385,1.3098,4536,3463,79.320000,82.520000,73.090000,76.300000,376841984,7234070016
5/2/2017,12026,831,2810,1326,1144,411,121,79,32,16,80,9,32,5,0.018208998,1.3382,4495,3359,76.650000,79.350000,74.380000,77.260000,193772992,6992979968
5/3/2017,11509,855,2585,1200,1140,418,112,73,27,14,71,16,30,5,0.018575892,1.3205,4083,3092,77.250000,80.100000,75.760000,79.720000,141922000,7050050048
5/4/2017,17187,1114,3762,1656,1400,448,177,123,38,16,113,24,41,5,0.015337098,1.2792,5424,4240,79.720000,97.560000,79.430000,96.980000,366847008,7277479936
5/5/2017,15413,979,3428,1596,1449,519,157,108,40,20,89,18,30,4,0.017048197,1.3530,5128,3790,96.730000,103.230000,92.220000,94.400000,331928000,8833519616
5/6/2017,10638,748,2381,1151,1028,380,129,83,38,17,60,12,34,5,0.017083778,1.4071,4272,3036,94.910000,97.880000,90.950000,97.810000,151462000,8669910016
5/7/2017,11788,608,2624,1201,1287,489,110,76,31,16,56,12,33,6,0.016170951,1.3530,4124,3048,97.870000,98.240000,89.870000,94.010000,183295008,8942950400
5/8/2017,14088,1010,3045,1367,1554,573,141,104,52,29,80,11,48,11,0.025473265,1.5133,5389,3561,93.750000,95.140000,89.510000,91.420000,231344000,8569059840
5/9/2017,15310,1054,3306,1462,1654,563,174,107,54,24,100,15,35,4,0.015367122,1.3923,5799,4165,91.230000,93.060000,80.390000,91.160000,363433984,8341490176
5/10/2017,12965,1011,2984,1400,1265,454,161,107,47,25,83,11,41,6,0.013931477,1.4358,5327,3710,91.150000,92.850000,85.290000,89.520000,145602000,8337180160
5/11/2017,12374,1026,2756,1205,1254,401,138,90,42,19,81,14,27,3,0.010454960,1.3857,5130,3702,89.770000,102.550000,88.480000,89.880000,132722000,8213570048
5/12/2017,11643,821,2653,1143,1185,420,122,91,42,16,70,9,37,4,0.012614864,1.3301,4541,3414,89.430000,93.120000,88.660000,88.660000,145824992,8184929792
5/13/2017,9052,679,2041,969,1058,371,112,75,32,18,57,7,40,10,0.012344784,1.2591,3693,2933,88.690000,93.810000,86.660000,90.840000,88742200,8120390144
5/14/2017,8514,514,1837,864,933,386,109,72,25,12,65,21,25,1,0.009133208,1.3167,3634,2760,90.870000,91.250000,89.610000,90.790000,66046600,8322379776
5/15/2017,11649,847,2866,1397,1092,389,131,89,41,26,70,8,44,13,0.032055647,1.4724,4934,3351,90.780000,95.430000,86.830000,92.410000,170999008,8316930048
